ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-83576,Source2,3,2016-10-13 10:25:50,2016-10-13 11:01:00,34.120762,-117.873611,,,0.01,Accident on I-210 Westbound at Exit 42 Baseline Rd.,Foothill Fwy W,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-10-13 10:47:00,66.2,,64.0,30.08,5.0,West,5.8,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-192761,Source2,2,2016-07-03 12:22:51,2016-07-03 13:07:52,43.010532,-83.614998,,,0.0,Accident on Genesee Rd at Lapeer Rd.,S Genesee Rd,Burton,Genesee,MI,48509-1830,US,US/Eastern,KFNT,2016-07-03 11:53:00,79.0,,34.0,30.12,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-174636,Source2,2,2016-10-18 11:49:18,2016-10-18 12:28:00,42.476803,-88.109154,,,0.01,Accident on IL-173 at Tiffany Rd.,W IL Route 173,Antioch,Lake,IL,60002-1127,US,US/Central,KENW,2016-10-18 11:53:00,69.1,,61.0,29.7,10.0,NW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-33363,Source2,2,2016-04-06 18:26:48,2016-04-06 19:41:48,38.85841,-120.832924,,,0.0,Accident on Black Oak Mine Rd at CA-193.,State Highway 193,Garden Valley,El Dorado,CA,95633-9480,US,US/Pacific,KPVF,2016-04-06 18:35:00,75.2,,31.0,30.09,10.0,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-96128,Source2,3,2016-09-07 20:15:12,2016-09-07 21:00:12,34.120865,-117.828911,,,0.0,Accident on I-210 Eastbound after Lone Hill Ave.,S Lone Hill Ave,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-09-07 14:47:00,82.4,,42.0,30.01,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-65364,Source2,2,2017-01-25 11:04:54,2017-01-25 11:34:34,34.266998,-118.443596,,,0.01,Slow traffic due to accident on CA-118 Eastbound at Exits 44A 44B I-5.,I-5 N,Mission Hills,Los Angeles,CA,91345,US,US/Pacific,KWHP,2017-01-25 10:53:00,51.8,,41.0,30.32,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-138703,Source2,3,2016-08-24 07:15:07,2016-08-24 08:15:07,28.30624000000001,-80.759254,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exit 195 Fiske Blvd.,I-95 N,Rockledge,Brevard,FL,32955,US,US/Eastern,KCOF,2016-08-24 06:58:00,82.8,,84.0,30.11,10.0,NE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-139990,Source2,2,2016-09-01 10:02:30,2016-09-01 10:32:30,28.568306,-81.27784,,,0.0,Accident on Chickasaw Trl Northbound at FL-50 Colonial Dr.,E Colonial Dr,Orlando,Orange,FL,32807-8428,US,US/Eastern,KORL,2016-09-01 09:53:00,78.1,,90.0,29.95,10.0,SE,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-126578,Source2,2,2016-11-08 07:33:06,2016-11-08 08:02:54,27.534023,-82.561386,,,0.01,Slow traffic due to accident on US-41 at 23rd St.,23rd St E,Palmetto,Manatee,FL,34221,US,US/Eastern,KSRQ,2016-11-08 07:53:00,68.0,,78.0,30.15,10.0,ENE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-53100,Source2,3,2016-11-30 18:36:27,2016-11-30 19:21:06,34.032963,-118.435738,,,0.01,Middle lane blocked due to accident on I-405 Southbound before I-10.,San Diego Fwy S,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-11-30 18:51:00,55.9,,64.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-138317,Source2,2,2016-08-20 09:56:04,2016-08-20 10:56:04,28.306498,-82.187714,,,0.0,Accident on US-301 both ways at Maltby Rd.,Maltby Rd,Dade City,Pasco,FL,33525,US,US/Eastern,KZPH,2016-08-20 09:55:00,,,,30.03,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-66736,Source2,2,2016-10-24 17:51:03,2016-10-24 18:35:50,33.982407,-117.453087,,,0.0,Accident on Lakeside Dr near Camino Real.,Lakeside Dr,Riverside,Riverside,CA,92509,US,US/Pacific,KRAL,2016-10-24 17:53:00,63.0,,87.0,30.03,10.0,South,5.8,0.06,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-176086,Source2,3,2016-08-24 19:29:47,2016-08-24 19:59:47,38.646744,-90.530266,,,0.0,Left lane closed due to accident on I-64 Eastbound at Exit 21 Outer 40.,US-61 N,Chesterfield,St. Louis County,MO,63017,US,US/Central,KSUS,2016-08-24 19:54:00,82.0,,88.0,29.95,10.0,South,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-135667,Source2,3,2016-08-02 08:52:47,2016-08-02 09:37:47,28.680916,-81.388802,,,0.0,Left lane blocked due to accident on I-4 Westbound at Exit 94 FL-434.,I-4 W,Altamonte Springs,Seminole,FL,32714,US,US/Eastern,KORL,2016-08-02 08:53:00,82.0,,79.0,30.14,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6822,Source2,2,2016-12-12 11:16:48,2016-12-12 11:46:22,38.390877,-122.479752,,,0.0,Accident on Cavedale Rd at Trinity Rd.,Trinity Rd,Glen Ellen,Sonoma,CA,95442,US,US/Pacific,KO69,2016-12-12 11:15:00,50.0,,82.0,30.22,10.0,Calm,,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-27704,Source2,2,2016-08-17 23:59:51,2016-08-18 00:29:51,37.45882,-122.137894,,,0.0,Accident on CA-109 University Ave Northbound at US-101.,US-101 N,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2016-08-17 20:47:00,62.6,,88.0,29.81,10.0,NW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-56512,Source2,2,2016-12-15 07:17:31,2016-12-15 07:54:00,33.87999,-117.605133,,,0.01,#1 lane blocked due to accident on CA-91 Westbound after Maple St.,CA-91 W,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,2016-12-15 06:56:00,48.0,,96.0,30.09,,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-167922,Source2,2,2016-12-12 08:50:24,2016-12-12 09:50:06,42.30862,-87.862572,,,0.01,Accident on IL-131 Green Bay Rd Southbound at IL-137 Buckley Rd.,Buckley Rd,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2016-12-12 08:55:00,21.9,11.0,75.0,30.05,8.0,West,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-79864,Source2,2,2016-09-27 09:58:56,2016-09-27 10:28:56,33.694378,-117.865906,,,0.0,Accident on CA-55 Southbound at Exits 5B 6 6A 6B I-405.,CA-55 S,Irvine,Orange,CA,92614,US,US/Pacific,KSNA,2016-09-27 09:53:00,91.0,,20.0,29.85,10.0,SSW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-174745,Source2,2,2016-10-19 14:37:50,2016-10-19 15:37:38,41.854954,-87.963402,,,0.01,Accident on IL-56 Butterfield Rd at Patton Ave.,Patton Ave,Villa Park,DuPage,IL,60181,US,US/Central,KORD,2016-10-19 14:51:00,70.0,,41.0,30.07,10.0,ENE,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-163844,Source2,2,2016-09-29 09:20:41,2016-09-29 09:50:08,41.258778,-95.957291,,,0.0,Accident on US-6 Douglas St at 31st St.,Turner Blvd,Omaha,Douglas,NE,68131,US,US/Central,KOMA,2016-09-29 08:52:00,50.0,,83.0,30.45,10.0,North,9.2,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-41862,Source2,2,2016-06-11 01:37:17,2016-06-11 02:22:17,37.663986,-122.398918,,,0.0,Left lane blocked due to accident on US-101 Southbound at Sister Cities Blvd.,Oyster Point Blvd,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,2016-06-11 01:56:00,54.0,,80.0,29.94,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-154672,Source2,2,2016-10-12 07:20:28,2016-10-12 07:50:00,33.910713,-84.558151,,,0.01,Delays due to accident on GA-5 Austell Rd Northbound at Sandtown Rd.,Austell Rd SW,Marietta,Cobb,GA,30008-4310,US,US/Eastern,KMGE,2016-10-12 06:58:00,45.5,,85.0,30.29,10.0,East,1.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-28453,Source2,3,2016-08-23 18:47:03,2016-08-23 19:17:03,38.574139,-121.577553,,,0.0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exits 81 82 I-80 Bus Capital City Fwy.,Enterprise Blvd,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,2016-08-23 18:53:00,75.9,,48.0,29.96,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-53551,Source2,3,2016-12-02 10:48:08,2016-12-02 11:23:00,34.068092,-117.545074,,,0.01,Right lane blocked due to accident on I-15 Southbound at EB I-10.,Ontario Fwy S,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2016-12-02 10:53:00,60.1,,16.0,29.99,10.0,NE,31.1,,Widespread Dust,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-182819,Source2,2,2017-01-16 21:00:09,2017-01-16 21:29:59,43.078773,-83.709007,,,0.0,Accident on Chestnut St at Downey Ave.,Chestnut St,Flint,Genesee,MI,48505-1158,US,US/Eastern,KFNT,2017-01-16 20:53:00,32.0,25.6,92.0,30.19,5.0,ESE,6.9,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-33779,Source2,2,2016-04-09 01:50:31,2016-04-09 02:35:31,36.996006,-121.717102,,,0.0,Lane blocked due to accident on CA-152 Hecker Pass Rd Westbound at Pole Line Rd. Expect delays.,Pole Line Rd,Watsonville,Santa Clara,CA,95076,US,US/Pacific,KWVI,2016-04-09 01:53:00,57.0,,96.0,29.92,7.0,Calm,,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-92464,Source2,3,2016-08-25 17:38:24,2016-08-25 18:23:24,34.037239,-118.309074,,,0.0,Accident on I-10 Eastbound at Exit 10 Western Ave.,I-10 W,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2016-08-25 17:47:00,73.9,,64.0,29.87,10.0,North,,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-34667,Source2,2,2016-04-14 13:53:45,2016-04-14 14:23:45,37.393295,-121.919548,,,0.01,Accident on Trimble Rd at County Hwy-G4 Montague Expy.,E Trimble Rd,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2016-04-14 13:53:00,62.1,,48.0,30.14,10.0,WNW,15.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-157008,Source2,2,2016-08-30 08:04:40,2016-08-30 08:34:40,33.510872,-81.869141,,,0.0,Accident on US-1 Jefferson Davis Hwy at Anthony Dr.,Anthony Dr,Graniteville,Aiken,SC,29829,US,US/Eastern,KAIK,2016-08-30 08:15:00,71.6,,94.0,30.13,7.0,NNE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4271,Source2,2,2016-07-26 11:51:08,2016-07-26 12:36:08,37.41072800000001,-121.992172,,,0.0,Right hand shoulder blocked due to accident on CA-237 Westbound at Exit 5 County Hwy-G2 Lawrence Expy.,CA-237 W,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,2016-07-26 11:56:00,82.0,,41.0,29.91,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-107840,Source2,2,2016-05-19 16:38:52,2016-05-19 17:38:52,33.889091,-117.88073,,,0.0,Right hand shoulder blocked due to accident on CA-57 Southbound at Exit 8 Yorba Linda Blvd.,Yorba Linda Blvd,Fullerton,Orange,CA,92831,US,US/Pacific,KFUL,2016-05-19 16:53:00,70.0,,61.0,29.82,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122711,Source2,3,2017-01-16 08:31:26,2017-01-16 09:01:02,26.514540000000004,-80.072075,,,0.01,One lane blocked due to accident on I-95 Northbound at Exit 56 Woolbright Rd.,I-95 N,Boynton Beach,Palm Beach,FL,33435,US,US/Eastern,KPBI,2017-01-16 08:53:00,73.9,,59.0,30.25,10.0,East,20.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-149596,Source2,3,2017-01-21 21:15:27,2017-01-21 22:00:08,33.668037,-84.340233,,,0.01,Accident on I-285 Westbound after Exit 53 US-23 Moreland Ave.,GA-407 W,Conley,DeKalb,GA,30288,US,US/Eastern,KATL,2017-01-21 20:52:00,59.0,,93.0,29.68,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-164398,Source2,2,2016-10-17 16:41:48,2016-10-17 17:11:37,41.277637,-96.119499,,,0.01,Multi-vehicle accident on 132nd St at Blondo St.,Blondo St,Omaha,Douglas,NE,68164,US,US/Central,KMLE,2016-10-17 16:35:00,83.1,,35.0,29.34,10.0,West,9.2,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-130084,Source3,2,2016-11-30 06:47:48,2016-11-30 07:17:09,28.686981,-81.397514,,,0.01,Left turn lane blocked due to accident on FL-434 at Kensington Park Dr.,W State Road 434,Longwood,Seminole,FL,32779,US,US/Eastern,KORL,2016-11-30 06:53:00,66.9,,97.0,29.99,9.0,SE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-12254,Source2,2,2017-01-22 23:49:08,2017-01-23 00:16:42,37.56596,-122.349556,,,0.0,Accident on Clark Dr Northbound at Edgewood Rd.,Midway Ave,San Mateo,San Mateo,CA,94402-1130,US,US/Pacific,KSQL,2017-01-22 23:55:00,46.4,43.5,87.0,29.74,10.0,SSW,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-86010,Source2,2,2016-08-02 19:08:34,2016-08-02 19:53:34,32.856525,-116.927704,,,0.0,Accident on Woodside Ave at Emerald Hill Ln.,Woodside Ave,Lakeside,San Diego,CA,92040-3014,US,US/Pacific,KSEE,2016-08-02 18:47:00,78.8,,54.0,29.96,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-76399,Source2,3,2016-09-12 09:15:30,2016-09-12 09:45:30,34.066727,-117.544937,,,0.0,Accident on I-10 Westbound at I-15 Exits 109 109A 109B.,Ontario Fwy S,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-09-12 09:27:00,64.9,,73.0,29.98,4.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-189102,Source2,2,2016-10-13 15:41:02,2016-10-13 16:10:51,43.119022,-83.7341,,,0.01,Accident on Clio Rd near Mount Morris Rd.,N Clio Rd,Mount Morris,Genesee,MI,48458-8245,US,US/Eastern,KFNT,2016-10-13 15:53:00,54.0,,55.0,30.29,10.0,West,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3064,Source2,3,2016-07-14 18:55:48,2016-07-14 20:10:48,38.633633,-121.500381,,,0.0,Queueing traffic due to accident on I-80 Eastbound at Exit 88 / Truxel Rd.,Truxel Rd,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,2016-07-14 18:55:00,98.6,,12.0,29.83,9.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8562,Source2,2,2016-12-25 07:43:42,2016-12-25 08:28:31,38.002048,-122.52227,,,0.01,Accident on San Pedro Rd at Meriam Dr.,N San Pedro Rd,San Rafael,Marin,CA,94903-2867,US,US/Pacific,KDVO,2016-12-25 07:35:00,33.8,,93.0,30.07,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-142236,Source2,2,2016-06-28 11:35:37,2016-06-28 12:20:37,27.93782,-82.261108,,,0.0,Accident on FL-60 Brandon Blvd at Mount Carmel Rd.,Mount Carmel Rd,Brandon,Hillsborough,FL,33511,US,US/Eastern,KVDF,2016-06-28 11:35:00,89.6,,55.0,30.03,,Calm,,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-78503,Source2,3,2016-09-20 18:54:45,2016-09-20 19:24:34,33.009910999999995,-117.263916,,,0.0,One lane blocked and queueing traffic due to accident on I-5 Northbound at Exit 39 Manchester Ave.,I-5 N,Cardiff By the Sea,San Diego,CA,92007,US,US/Pacific,KCRQ,2016-09-20 18:53:00,71.1,,96.0,29.89,5.0,East,3.5,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-13615,Source2,2,2016-10-26 06:51:20,2016-10-26 07:23:00,37.428783,-122.195862,,,0.01,Accident on Santa Cruz Ave both ways at Campo Bello Ln.,Santa Cruz Ave,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-10-26 06:47:00,53.6,,,30.04,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-167834,Source2,2,2016-12-09 11:41:34,2016-12-09 12:56:19,42.007065,-88.336205,,,0.01,Accident on Randall Rd at County Hwy-17 Bowes Rd.,Bowes Rd,Elgin,Kane,IL,60123-5528,US,US/Central,KDPA,2016-12-09 11:52:00,24.1,12.0,62.0,30.55,10.0,West,13.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6099,Source2,2,2016-12-07 21:40:11,2016-12-07 22:09:52,37.702133,-121.935814,,,0.01,Accident on San Ramon Rd at Dublin Blvd.,Dublin Blvd,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-12-07 21:53:00,43.0,39.5,86.0,30.12,4.0,ENE,5.8,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-48544,Source2,3,2016-07-13 16:36:51,2016-07-13 17:06:51,33.190414000000004,-117.362198,,,0.0,Accident on I-5 Southbound at Exit 52 Oceanside Blvd.,I-5 N,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2016-07-13 16:52:00,73.0,,66.0,29.94,9.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-56457,Source2,2,2016-12-14 21:58:59,2016-12-14 22:43:38,33.833511,-117.368027,,,0.01,Accident on El Sobrante Rd at Cajalco Rd.,Cajalco Rd,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,2016-12-14 21:58:00,48.6,,100.0,30.06,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-174941,Source2,2,2016-08-04 17:07:11,2016-08-04 18:07:11,42.012993,-88.21759,,,0.0,Slow traffic due to accident on US-20 Lake St at Naperville Rd.,W Lake St,Elgin,Cook,IL,60120,US,US/Central,KDPA,2016-08-04 16:52:00,88.0,,51.0,29.89,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-71074,Source2,2,2016-11-10 22:45:50,2016-11-10 23:15:28,34.099098,-118.251465,,,0.01,Accident on CA-2 Northbound at Exit 13 I-5.,CA-2 N,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2016-11-10 22:47:00,73.0,,24.0,30.03,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-96127,Source2,3,2016-09-07 20:09:25,2016-09-07 20:54:25,33.846611,-118.205406,,,0.0,#1 lane blocked due to accident on I-710 Northbound after Del Amo Blvd.,Long Beach Fwy N,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2016-09-07 19:53:00,66.9,,79.0,30.05,10.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-141212,Source2,3,2016-09-10 17:08:45,2016-09-10 18:08:45,28.035927,-82.04003900000002,,,0.0,One lane blocked due to accident on I-4 Westbound at Exit 27 FL-570 Polk Pkwy.,Clark Rd,Lakeland,Polk,FL,33815,US,US/Eastern,KLAL,2016-09-10 16:50:00,91.4,,55.0,30.02,10.0,East,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-60512,Source2,3,2017-01-04 21:27:22,2017-01-04 22:12:04,34.076622,-117.745209,,,0.01,Lane blocked on exit ramp due to accident on I-10 Eastbound at Exit 46 Towne Ave.,I-10 E,Pomona,Los Angeles,CA,91767,US,US/Pacific,KPOC,2017-01-04 20:47:00,53.6,,82.0,30.09,10.0,WSW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-64285,Source2,3,2017-01-20 14:20:23,2017-01-20 15:35:23,33.660007,-117.781601,,,0.01,Accident on I-405 Northbound near Exit 3 Sand Canyon Ave.,I-405 N,Irvine,Orange,CA,92612,US,US/Pacific,KSNA,2017-01-20 14:31:00,59.0,,81.0,29.48,7.0,WSW,16.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-159517,Source2,2,2016-07-22 08:43:26,2016-07-22 09:18:00,33.848854,-81.67533900000002,,,0.0,Accident on SC-39 Saluda Hwy at SC-23 Main St.,Saluda Hwy,Ridge Spring,Saluda,SC,29129,US,US/Eastern,KAIK,2016-07-22 08:35:00,75.2,,89.0,30.15,10.0,WSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-22649,Source2,2,2016-10-01 00:20:52,2016-10-01 01:05:16,38.867912,-121.451637,,,0.0,Accident and car fire on Brewer Rd at Moore Rd.,Moore Rd,Pleasant Grove,Sutter,CA,95668-9614,US,US/Pacific,KLHM,2016-10-01 00:15:00,59.0,,55.0,30.03,10.0,SSE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-71287,Source2,3,2016-11-11 16:25:33,2016-11-11 16:55:12,34.055511,-118.198959,,,0.01,Accident on I-10 Westbound at Exit 19C San Bernardino Fwy.,I-10 W,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-11-11 16:47:00,79.0,,20.0,30.01,10.0,West,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
